nu,x,y,z
18420.0,0.3039,2.954e-05,-1.333e-07
18425.0,0.3031,3.028e-05,-1.474e-07
18430.0,0.3022,3.064e-05,-1.478e-07
18435.0,0.3014,3.063e-05,-1.619e-07
18440.0,0.3005,3.021e-05,-1.834e-07
18445.0,0.2996,2.866e-05,-2.255e-07
18450.0,0.2988,2.788e-05,-2.536e-07
18455.0,0.2979,2.788e-05,-2.536e-07
18460.0,0.297,2.749e-05,-2.472e-07
18465.0,0.2961,2.711e-05,-2.677e-07
18470.0,0.2952,2.866e-05,-2.255e-07
18475.0,0.2944,3.016e-05,-2.055e-07
18480.0,0.2935,3.25e-05,-1.555e-07
18485.0,0.2927,3.323e-05,-1.495e-07
18490.0,0.292,3.366e-05,-1.48e-07
18495.0,0.2913,3.328e-05,-1.684e-07
18500.0,0.2906,3.367e-05,-1.748e-07
18505.0,0.29,3.366e-05,-1.955e-07
18510.0,0.2893,3.483e-05,-1.88e-07
18515.0,0.2886,3.521e-05,-1.945e-07
18520.0,0.288,3.599e-05,-2.007e-07
18525.0,0.2874,3.603e-05,-1.926e-07
18530.0,0.2869,3.606e-05,-1.989e-07
18535.0,0.2863,3.685e-05,-1.91e-07
18540.0,0.2858,3.764e-05,-1.831e-07
18545.0,0.2852,3.96e-05,-1.469e-07
18550.0,0.2847,4.076e-05,-1.393e-07
18555.0,0.2842,4.079e-05,-1.454e-07
18560.0,0.2838,4.041e-05,-1.658e-07
18565.0,0.2834,3.926e-05,-2.003e-07
18570.0,0.283,3.848e-05,-2.352e-07
18575.0,0.2826,4.004e-05,-2.133e-07
18580.0,0.2822,4.161e-05,-1.981e-07
18585.0,0.2818,4.35e-05,-1.844e-07
18590.0,0.2815,4.426e-05,-1.705e-07
18595.0,0.2813,4.386e-05,-1.78e-07
18600.0,0.2811,4.305e-05,-1.932e-07
18605.0,0.2809,4.344e-05,-1.93e-07
18610.0,0.2807,4.457e-05,-1.724e-07
18615.0,0.2805,4.57e-05,-1.521e-07
18620.0,0.2803,4.685e-05,-1.176e-07
18625.0,0.2802,4.567e-05,-1.393e-07
18630.0,0.2803,4.45e-05,-1.676e-07
18635.0,0.2803,4.337e-05,-1.812e-07
18640.0,0.2803,4.297e-05,-1.955e-07
18645.0,0.2803,4.414e-05,-1.672e-07
18650.0,0.2803,4.527e-05,-1.536e-07
18655.0,0.2804,4.644e-05,-1.252e-07
18660.0,0.2804,4.721e-05,-1.113e-07
18665.0,0.2805,4.798e-05,-9.715e-08
18670.0,0.2806,4.873e-05,-9.725e-08
18675.0,0.2807,4.952e-05,-6.918e-08
18680.0,0.2808,4.797e-05,-1.112e-07
18685.0,0.2809,4.798e-05,-9.72e-08
18690.0,0.281,4.681e-05,-1.256e-07
18695.0,0.281,4.721e-05,-1.111e-07
18700.0,0.2809,4.76e-05,-8.343e-08
18705.0,0.2808,4.724e-05,-8.309e-08
18710.0,0.2808,4.802e-05,-5.502e-08
18715.0,0.2807,4.805e-05,-2.687e-08
18720.0,0.2806,4.766e-05,-2.721e-08
18725.0,0.2805,4.69e-05,-2.723e-08
18730.0,0.2804,4.727e-05,-2.079e-08
18735.0,0.2801,4.8e-05,-1.463e-08
18740.0,0.2799,4.911e-05,5.113e-09
18745.0,0.2796,4.947e-05,1.158e-08
18750.0,0.2794,4.636e-05,-5.241e-08
18755.0,0.2791,4.401e-05,-1.165e-07
18760.0,0.2789,4.164e-05,-1.602e-07
18765.0,0.2785,4.089e-05,-1.805e-07
18770.0,0.278,4.167e-05,-1.456e-07
18775.0,0.2775,4.245e-05,-1.176e-07
18780.0,0.277,4.248e-05,-1.169e-07
18785.0,0.2765,4.136e-05,-1.166e-07
18790.0,0.276,3.944e-05,-1.583e-07
18795.0,0.2755,3.832e-05,-1.58e-07
18800.0,0.2749,3.753e-05,-1.658e-07
18805.0,0.2741,3.867e-05,-1.382e-07
18810.0,0.2734,3.982e-05,-1.103e-07
18815.0,0.2726,4.022e-05,-8.259e-08
18820.0,0.2718,3.829e-05,-1.109e-07
18825.0,0.271,3.714e-05,-1.252e-07
18830.0,0.2703,3.481e-05,-1.611e-07
18835.0,0.2694,3.365e-05,-1.754e-07
18840.0,0.2684,3.438e-05,-1.626e-07
18845.0,0.2674,3.478e-05,-1.483e-07
18850.0,0.2664,3.474e-05,-1.561e-07
18855.0,0.2654,3.395e-05,-1.574e-07
18860.0,0.2644,3.277e-05,-1.79e-07
18865.0,0.2634,3.085e-05,-2.005e-07
18870.0,0.2624,2.966e-05,-2.363e-07
18875.0,0.2612,3.045e-05,-2.081e-07
18880.0,0.2601,3.044e-05,-2.082e-07
18885.0,0.2589,3.123e-05,-1.801e-07
18890.0,0.2578,3.042e-05,-2.02e-07
18895.0,0.2566,2.965e-05,-2.16e-07
18900.0,0.2555,2.969e-05,-2.082e-07
18905.0,0.2543,2.966e-05,-2.02e-07
18910.0,0.253,3.082e-05,-1.741e-07
18915.0,0.2517,3.273e-05,-1.325e-07
18920.0,0.2503,3.388e-05,-1.047e-07
18925.0,0.249,3.31e-05,-9.861e-08
18930.0,0.2477,3.195e-05,-1.127e-07
18935.0,0.2463,3.196e-05,-9.884e-08
18940.0,0.245,3.08e-05,-1.131e-07
18945.0,0.2436,3.004e-05,-1.27e-07
18950.0,0.2423,3.004e-05,-1.406e-07
18955.0,0.241,2.927e-05,-1.546e-07
18960.0,0.2396,2.927e-05,-1.478e-07
18965.0,0.2383,3.044e-05,-1.194e-07
18970.0,0.237,3.081e-05,-1.333e-07
18975.0,0.2356,3.198e-05,-1.05e-07
18980.0,0.2342,3.197e-05,-1.19e-07
18985.0,0.2328,3.237e-05,-1.114e-07
18990.0,0.2314,3.2e-05,-1.319e-07
18995.0,0.2299,3.236e-05,-1.321e-07
19000.0,0.2285,3.277e-05,-1.246e-07
19005.0,0.2271,3.239e-05,-1.45e-07
19010.0,0.2257,3.238e-05,-1.59e-07
19015.0,0.2243,3.276e-05,-1.656e-07
19020.0,0.223,3.199e-05,-1.935e-07
19025.0,0.2218,3.161e-05,-2.14e-07
19030.0,0.2205,3.2e-05,-2.205e-07
19035.0,0.2192,3.199e-05,-2.345e-07
19040.0,0.2179,3.236e-05,-2.55e-07
19045.0,0.2166,3.352e-05,-2.475e-07
19050.0,0.2153,3.351e-05,-2.615e-07
19055.0,0.214,3.429e-05,-2.335e-07
19060.0,0.2126,3.388e-05,-2.411e-07
19065.0,0.2113,3.35e-05,-2.414e-07
19070.0,0.21,3.426e-05,-2.273e-07
19075.0,0.2086,3.541e-05,-1.928e-07
19080.0,0.2073,3.618e-05,-1.788e-07
19085.0,0.206,3.697e-05,-1.709e-07
19090.0,0.2048,3.697e-05,-1.709e-07
19095.0,0.2036,3.696e-05,-1.85e-07
19100.0,0.2025,3.737e-05,-1.909e-07
19105.0,0.2013,3.737e-05,-1.908e-07
19110.0,0.2001,3.736e-05,-2.049e-07
19115.0,0.1989,3.854e-05,-1.967e-07
19120.0,0.1977,3.893e-05,-2.032e-07
19125.0,0.1967,3.738e-05,-2.452e-07
19130.0,0.1957,3.624e-05,-2.589e-07
19135.0,0.1947,3.395e-05,-3.211e-07
19140.0,0.1937,3.318e-05,-3.352e-07
19145.0,0.1927,3.55e-05,-3.133e-07
19150.0,0.1917,3.819e-05,-2.71e-07
19155.0,0.1907,4.092e-05,-2.275e-07
19160.0,0.1898,4.204e-05,-2.278e-07
19165.0,0.189,4.245e-05,-2.203e-07
19170.0,0.1883,4.284e-05,-2.267e-07
19175.0,0.1875,4.325e-05,-2.392e-07
19180.0,0.1867,4.324e-05,-2.6e-07
19185.0,0.1859,4.363e-05,-2.665e-07
19190.0,0.1851,4.403e-05,-2.729e-07
19195.0,0.1844,4.442e-05,-2.793e-07
19200.0,0.1836,4.365e-05,-2.934e-07
19205.0,0.1829,4.284e-05,-3.153e-07
19210.0,0.1821,4.246e-05,-3.291e-07
19215.0,0.1813,4.244e-05,-3.229e-07
19220.0,0.1806,4.36e-05,-3.153e-07
19225.0,0.1798,4.552e-05,-2.871e-07
19230.0,0.1791,4.629e-05,-2.73e-07
19235.0,0.1786,4.548e-05,-2.95e-07
19240.0,0.1781,4.431e-05,-3.166e-07
19245.0,0.1776,4.316e-05,-3.51e-07
19250.0,0.1771,4.238e-05,-3.791e-07
19255.0,0.1766,4.353e-05,-3.446e-07
19260.0,0.1761,4.428e-05,-3.446e-07
19265.0,0.1756,4.504e-05,-3.447e-07
19270.0,0.1751,4.581e-05,-3.307e-07
19275.0,0.1747,4.621e-05,-3.231e-07
19280.0,0.1743,4.543e-05,-3.512e-07
19285.0,0.1739,4.583e-05,-3.436e-07
19290.0,0.1735,4.62e-05,-3.439e-07
19295.0,0.1731,4.659e-05,-3.503e-07
19300.0,0.1726,4.622e-05,-3.5e-07
19305.0,0.1722,4.661e-05,-3.565e-07
19310.0,0.1718,4.621e-05,-3.708e-07
19315.0,0.1714,4.583e-05,-3.845e-07
19320.0,0.171,4.583e-05,-3.845e-07
19325.0,0.1706,4.503e-05,-4.065e-07
19330.0,0.1703,4.582e-05,-3.986e-07
19335.0,0.1698,4.541e-05,-4.061e-07
19340.0,0.1695,4.578e-05,-4.065e-07
19345.0,0.1691,4.577e-05,-4.205e-07
19350.0,0.1686,4.655e-05,-3.925e-07
19355.0,0.1682,4.691e-05,-3.861e-07
19360.0,0.1677,4.769e-05,-3.58e-07
19365.0,0.1673,4.693e-05,-3.72e-07
19370.0,0.1668,4.693e-05,-3.72e-07
19375.0,0.1664,4.539e-05,-4.001e-07
19380.0,0.166,4.462e-05,-4.141e-07
19385.0,0.1655,4.462e-05,-4.14e-07
19390.0,0.165,4.425e-05,-4.138e-07
19395.0,0.1646,4.351e-05,-4.338e-07
19400.0,0.1642,4.391e-05,-4.263e-07
19405.0,0.1637,4.468e-05,-4.123e-07
19410.0,0.1633,4.588e-05,-3.9e-07
19415.0,0.1628,4.741e-05,-3.62e-07
19420.0,0.1624,4.818e-05,-3.48e-07
19425.0,0.1619,5.011e-05,-3.265e-07
19430.0,0.1615,5.046e-05,-3.408e-07
19435.0,0.1611,5.198e-05,-3.268e-07
19440.0,0.1607,5.124e-05,-3.47e-07
19445.0,0.1602,5.086e-05,-3.674e-07
19450.0,0.1598,4.931e-05,-4.095e-07
19455.0,0.1593,4.776e-05,-4.515e-07
19460.0,0.1588,4.7e-05,-4.723e-07
19465.0,0.1583,4.623e-05,-4.863e-07
19470.0,0.1578,4.469e-05,-5.143e-07
19475.0,0.1574,4.472e-05,-5.205e-07
19480.0,0.1569,4.625e-05,-4.925e-07
19485.0,0.1564,4.856e-05,-4.571e-07
19490.0,0.156,5.087e-05,-4.151e-07
19495.0,0.1555,5.239e-05,-4.011e-07
19500.0,0.1551,5.318e-05,-3.932e-07
19505.0,0.1548,5.474e-05,-3.713e-07
19510.0,0.1544,5.547e-05,-3.652e-07
19515.0,0.154,5.626e-05,-3.574e-07
19520.0,0.1536,5.706e-05,-3.495e-07
19525.0,0.1532,5.668e-05,-3.632e-07
19530.0,0.1528,5.704e-05,-3.635e-07
19535.0,0.1525,5.629e-05,-3.977e-07
19540.0,0.1523,5.361e-05,-4.602e-07
19545.0,0.152,5.208e-05,-5.084e-07
19550.0,0.1518,5.017e-05,-5.569e-07
19555.0,0.1516,5.209e-05,-5.286e-07
19560.0,0.1514,5.554e-05,-4.93e-07
19565.0,0.1511,5.864e-05,-4.431e-07
19570.0,0.151,6.132e-05,-4.216e-07
19575.0,0.1511,6.251e-05,-4.061e-07
19580.0,0.1513,6.253e-05,-4.262e-07
19585.0,0.1514,6.293e-05,-4.187e-07
19590.0,0.1516,6.371e-05,-4.248e-07
19595.0,0.1518,6.489e-05,-4.234e-07
19600.0,0.1519,6.606e-05,-4.018e-07
19605.0,0.1521,6.608e-05,-4.219e-07
19610.0,0.1523,6.644e-05,-4.223e-07
19615.0,0.1526,6.453e-05,-4.64e-07
19620.0,0.1528,6.336e-05,-4.924e-07
19625.0,0.1531,6.178e-05,-5.283e-07
19630.0,0.1534,6.177e-05,-5.424e-07
19635.0,0.1537,6.327e-05,-5.223e-07
19640.0,0.154,6.557e-05,-4.802e-07
19645.0,0.1543,6.711e-05,-4.522e-07
19650.0,0.1547,6.864e-05,-4.241e-07
19655.0,0.1551,6.901e-05,-4.178e-07
19660.0,0.1555,6.937e-05,-4.181e-07
19665.0,0.156,6.975e-05,-3.976e-07
19670.0,0.1564,6.821e-05,-4.256e-07
19675.0,0.1568,6.704e-05,-4.472e-07
19680.0,0.1572,6.554e-05,-4.674e-07
19685.0,0.1575,6.438e-05,-4.75e-07
19690.0,0.1579,6.398e-05,-4.825e-07
19695.0,0.1581,6.318e-05,-4.702e-07
19700.0,0.1584,6.319e-05,-4.562e-07
19705.0,0.1586,6.28e-05,-4.498e-07
19710.0,0.1589,6.048e-05,-4.716e-07
19715.0,0.1592,5.933e-05,-4.792e-07
19720.0,0.1594,5.817e-05,-4.867e-07
19725.0,0.1596,5.66e-05,-4.884e-07
19730.0,0.1598,5.62e-05,-4.82e-07
19735.0,0.1599,5.619e-05,-4.618e-07
19740.0,0.16,5.616e-05,-4.355e-07
19745.0,0.1601,5.501e-05,-4.29e-07
19750.0,0.1602,5.226e-05,-4.664e-07
19755.0,0.1603,4.917e-05,-5.023e-07
19760.0,0.1604,4.647e-05,-5.177e-07
19765.0,0.1604,4.528e-05,-5.191e-07
19770.0,0.1602,4.565e-05,-4.852e-07
19775.0,0.16,4.602e-05,-4.446e-07
19780.0,0.1598,4.641e-05,-4.101e-07
19785.0,0.1596,4.524e-05,-3.975e-07
19790.0,0.1594,4.213e-05,-4.272e-07
19795.0,0.1592,3.943e-05,-4.426e-07
19800.0,0.159,3.713e-05,-4.505e-07
19805.0,0.1585,3.711e-05,-4.235e-07
19810.0,0.158,3.866e-05,-3.815e-07
19815.0,0.1574,3.982e-05,-3.33e-07
19820.0,0.1568,4.137e-05,-2.91e-07
19825.0,0.1562,3.944e-05,-3.124e-07
19830.0,0.1555,3.674e-05,-3.279e-07
19835.0,0.1549,3.368e-05,-3.699e-07
19840.0,0.1543,3.139e-05,-3.978e-07
19845.0,0.1535,3.1e-05,-3.914e-07
19850.0,0.1527,3.139e-05,-3.569e-07
19855.0,0.1518,3.212e-05,-3.166e-07
19860.0,0.151,3.251e-05,-2.821e-07
19865.0,0.1501,3.135e-05,-2.896e-07
19870.0,0.1493,2.904e-05,-3.115e-07
19875.0,0.1484,2.633e-05,-3.269e-07
19880.0,0.1475,2.441e-05,-3.485e-07
19885.0,0.1464,2.478e-05,-3.28e-07
19890.0,0.1453,2.48e-05,-3.14e-07
19895.0,0.1442,2.557e-05,-2.999e-07
19900.0,0.1431,2.594e-05,-2.863e-07
19905.0,0.142,2.477e-05,-3.079e-07
19910.0,0.1409,2.404e-05,-3.139e-07
19915.0,0.1398,2.404e-05,-3.139e-07
19920.0,0.1386,2.325e-05,-3.218e-07
19925.0,0.1374,2.365e-05,-3.075e-07
19930.0,0.1362,2.286e-05,-3.496e-07
19935.0,0.135,2.365e-05,-3.417e-07
19940.0,0.1338,2.442e-05,-3.277e-07
19945.0,0.1326,2.404e-05,-3.415e-07
19950.0,0.1314,2.406e-05,-3.476e-07
19955.0,0.1302,2.401e-05,-3.695e-07
19960.0,0.129,2.403e-05,-3.757e-07
19965.0,0.1278,2.48e-05,-3.617e-07
19970.0,0.1265,2.48e-05,-3.617e-07
19975.0,0.1253,2.598e-05,-3.603e-07
19980.0,0.1241,2.675e-05,-3.463e-07
19985.0,0.1229,2.675e-05,-3.463e-07
19990.0,0.1217,2.793e-05,-3.448e-07
19995.0,0.1204,2.793e-05,-3.448e-07
20000.0,0.1192,2.793e-05,-3.448e-07
20005.0,0.118,2.796e-05,-3.509e-07
20010.0,0.1169,2.758e-05,-3.714e-07
20015.0,0.1157,2.761e-05,-3.775e-07
20020.0,0.1145,2.721e-05,-3.918e-07
20025.0,0.1133,2.875e-05,-3.84e-07
20030.0,0.1122,2.991e-05,-3.764e-07
20035.0,0.111,3.147e-05,-3.545e-07
20040.0,0.1099,3.301e-05,-3.265e-07
20045.0,0.1089,3.266e-05,-3.531e-07
20050.0,0.1079,3.187e-05,-3.812e-07
20055.0,0.1069,3.148e-05,-4.156e-07
20060.0,0.106,3.11e-05,-4.361e-07
20065.0,0.105,3.261e-05,-4.362e-07
20070.0,0.104,3.417e-05,-4.143e-07
20075.0,0.1031,3.532e-05,-4.208e-07
20080.0,0.1021,3.686e-05,-3.928e-07
20085.0,0.1013,3.684e-05,-4.068e-07
20090.0,0.1005,3.606e-05,-4.349e-07
20095.0,0.09973,3.568e-05,-4.553e-07
20100.0,0.09897,3.493e-05,-4.895e-07
20105.0,0.0982,3.645e-05,-4.755e-07
20110.0,0.09743,3.797e-05,-4.616e-07
20115.0,0.09664,4.03e-05,-4.256e-07
20120.0,0.09588,4.144e-05,-4.119e-07
20125.0,0.09524,4.221e-05,-4.181e-07
20130.0,0.09462,4.181e-05,-4.325e-07
20135.0,0.094,4.184e-05,-4.386e-07
20140.0,0.09339,4.142e-05,-4.67e-07
20145.0,0.09279,4.181e-05,-4.734e-07
20150.0,0.09217,4.257e-05,-4.734e-07
20155.0,0.09158,4.372e-05,-4.659e-07
20160.0,0.09098,4.412e-05,-4.723e-07
20165.0,0.09049,4.334e-05,-5.004e-07
20170.0,0.09002,4.22e-05,-5.141e-07
20175.0,0.08958,4.146e-05,-5.342e-07
20180.0,0.08913,3.991e-05,-5.763e-07
20185.0,0.08869,4.067e-05,-5.623e-07
20190.0,0.08827,4.223e-05,-5.404e-07
20195.0,0.08783,4.377e-05,-5.124e-07
20200.0,0.08742,4.608e-05,-4.905e-07
20205.0,0.08712,4.609e-05,-4.905e-07
20210.0,0.0869,4.608e-05,-4.905e-07
20215.0,0.0867,4.571e-05,-5.109e-07
20220.0,0.08648,4.569e-05,-5.25e-07
20225.0,0.08629,4.532e-05,-5.455e-07
20230.0,0.08607,4.608e-05,-5.315e-07
20235.0,0.08588,4.648e-05,-5.379e-07
20240.0,0.08568,4.684e-05,-5.382e-07
20245.0,0.08547,4.764e-05,-5.303e-07
20250.0,0.08525,4.725e-05,-5.239e-07
20255.0,0.08503,4.803e-05,-4.958e-07
20260.0,0.08482,4.805e-05,-5.02e-07
20265.0,0.08462,4.726e-05,-5.098e-07
20270.0,0.0844,4.806e-05,-4.879e-07
20275.0,0.08418,4.806e-05,-4.879e-07
20280.0,0.08397,4.81e-05,-4.8e-07
20285.0,0.08379,4.77e-05,-4.876e-07
20290.0,0.08369,4.731e-05,-4.879e-07
20295.0,0.08359,4.617e-05,-5.016e-07
20300.0,0.08349,4.577e-05,-5.159e-07
20305.0,0.08341,4.424e-05,-5.439e-07
20310.0,0.08332,4.464e-05,-5.296e-07
20315.0,0.08322,4.502e-05,-5.158e-07
20320.0,0.08316,4.577e-05,-5.159e-07
20325.0,0.08305,4.538e-05,-5.094e-07
20330.0,0.08288,4.619e-05,-4.875e-07
20335.0,0.08269,4.696e-05,-4.735e-07
20340.0,0.08251,4.696e-05,-4.735e-07
20345.0,0.08232,4.696e-05,-4.735e-07
20350.0,0.08214,4.655e-05,-4.811e-07
20355.0,0.08195,4.657e-05,-4.671e-07
20360.0,0.08178,4.54e-05,-4.954e-07
20365.0,0.08158,4.537e-05,-4.893e-07
20370.0,0.08133,4.618e-05,-4.673e-07
20375.0,0.08108,4.77e-05,-4.534e-07
20380.0,0.08083,4.847e-05,-4.394e-07
20385.0,0.08057,5.041e-05,-4.037e-07
20390.0,0.08031,5.041e-05,-4.037e-07
20395.0,0.08003,4.928e-05,-4.241e-07
20400.0,0.07976,4.773e-05,-4.662e-07
20405.0,0.07949,4.619e-05,-4.942e-07
20410.0,0.07917,4.502e-05,-5.226e-07
20415.0,0.07874,4.582e-05,-5.147e-07
20420.0,0.0783,4.658e-05,-5.007e-07
20425.0,0.07789,4.581e-05,-5.147e-07
20430.0,0.07744,4.658e-05,-5.007e-07
20435.0,0.07704,4.734e-05,-5.007e-07
20440.0,0.07662,4.813e-05,-4.928e-07
20445.0,0.0762,4.809e-05,-5.008e-07
20450.0,0.07579,4.927e-05,-4.791e-07
20455.0,0.07549,4.848e-05,-5.072e-07
20460.0,0.07519,4.814e-05,-5.198e-07
20465.0,0.0749,4.813e-05,-5.338e-07
20470.0,0.0746,4.736e-05,-5.478e-07
20475.0,0.07432,4.931e-05,-5.324e-07
20480.0,0.07404,4.968e-05,-5.327e-07
20485.0,0.07377,5.124e-05,-5.108e-07
20490.0,0.07347,5.317e-05,-4.892e-07
20495.0,0.07333,5.242e-05,-5.093e-07
20500.0,0.07329,5.087e-05,-5.514e-07
20505.0,0.07323,5.013e-05,-5.715e-07
20510.0,0.07318,4.899e-05,-6.06e-07
20515.0,0.07315,4.819e-05,-6.481e-07
20520.0,0.0731,5.129e-05,-5.982e-07
20525.0,0.07307,5.321e-05,-5.766e-07
20530.0,0.07303,5.514e-05,-5.483e-07
20535.0,0.07304,5.667e-05,-5.203e-07
20540.0,0.0732,5.666e-05,-5.344e-07
20545.0,0.07336,5.669e-05,-5.405e-07
20550.0,0.07351,5.745e-05,-5.265e-07
20555.0,0.07369,5.708e-05,-5.469e-07
20560.0,0.07386,5.744e-05,-5.405e-07
20565.0,0.07402,5.746e-05,-5.466e-07
20570.0,0.07417,5.823e-05,-5.326e-07
20575.0,0.07435,5.862e-05,-5.324e-07
20580.0,0.07458,5.745e-05,-5.607e-07
20585.0,0.07481,5.706e-05,-5.542e-07
20590.0,0.07505,5.593e-05,-5.747e-07
20595.0,0.07529,5.513e-05,-5.826e-07
20600.0,0.07556,5.512e-05,-5.966e-07
20605.0,0.07582,5.512e-05,-5.966e-07
20610.0,0.07607,5.586e-05,-5.765e-07
20615.0,0.07634,5.663e-05,-5.625e-07
20620.0,0.07661,5.701e-05,-5.487e-07
20625.0,0.07695,5.662e-05,-5.423e-07
20630.0,0.07728,5.619e-05,-5.438e-07
20635.0,0.07763,5.657e-05,-5.3e-07
20640.0,0.07797,5.618e-05,-5.236e-07
20645.0,0.0783,5.502e-05,-5.311e-07
20650.0,0.07864,5.385e-05,-5.527e-07
20655.0,0.07895,5.307e-05,-5.466e-07
20660.0,0.07929,5.191e-05,-5.541e-07
20665.0,0.07952,5.113e-05,-5.48e-07
20670.0,0.07975,5.074e-05,-5.415e-07
20675.0,0.07996,5.033e-05,-5.289e-07
20680.0,0.08018,5.036e-05,-5.009e-07
20685.0,0.08039,4.994e-05,-4.883e-07
20690.0,0.08061,4.801e-05,-5.099e-07
20695.0,0.08081,4.723e-05,-5.037e-07
20700.0,0.08102,4.609e-05,-4.973e-07
20705.0,0.08115,4.531e-05,-4.911e-07
20710.0,0.08105,4.724e-05,-4.286e-07
20715.0,0.08096,4.992e-05,-3.66e-07
20720.0,0.08086,5.185e-05,-3.035e-07
20725.0,0.08074,5.298e-05,-2.489e-07
20730.0,0.08062,5.028e-05,-2.844e-07
20735.0,0.08048,4.607e-05,-3.34e-07
20740.0,0.08033,4.225e-05,-3.76e-07
20745.0,0.08019,3.8e-05,-4.335e-07
20750.0,0.07988,3.608e-05,-4.41e-07
20755.0,0.07946,3.61e-05,-4.269e-07
20760.0,0.07907,3.454e-05,-4.488e-07
20765.0,0.07866,3.455e-05,-4.348e-07
20770.0,0.07824,3.339e-05,-4.423e-07
20775.0,0.07784,3.302e-05,-4.286e-07
20780.0,0.07743,3.263e-05,-4.221e-07
20785.0,0.07702,3.264e-05,-4.081e-07
20790.0,0.07658,3.186e-05,-4.019e-07
20795.0,0.07607,3.262e-05,-4.019e-07
20800.0,0.07552,3.417e-05,-3.599e-07
20805.0,0.07497,3.493e-05,-3.459e-07
20810.0,0.07442,3.647e-05,-3.179e-07
20815.0,0.07386,3.53e-05,-3.395e-07
20820.0,0.07328,3.375e-05,-3.473e-07
20825.0,0.07271,3.221e-05,-3.754e-07
20830.0,0.07214,3.068e-05,-4.034e-07
20835.0,0.07149,3.031e-05,-4.031e-07
20840.0,0.07072,2.992e-05,-4.033e-07
20845.0,0.06995,3.029e-05,-3.969e-07
20850.0,0.06917,3.029e-05,-3.969e-07
20855.0,0.0684,3.108e-05,-3.89e-07
20860.0,0.06762,3.108e-05,-3.891e-07
20865.0,0.06684,3.031e-05,-4.031e-07
20870.0,0.06605,3.031e-05,-4.031e-07
20875.0,0.06527,3.031e-05,-4.031e-07
20880.0,0.06453,3.031e-05,-4.031e-07
20885.0,0.06382,3.031e-05,-4.031e-07
20890.0,0.06311,3.07e-05,-4.095e-07
20895.0,0.0624,2.994e-05,-4.235e-07
20900.0,0.06169,3.111e-05,-4.019e-07
20905.0,0.06099,3.109e-05,-4.16e-07
20910.0,0.06027,3.184e-05,-3.958e-07
20915.0,0.05956,3.3e-05,-3.882e-07
20920.0,0.05886,3.377e-05,-3.742e-07
20925.0,0.05817,3.379e-05,-3.804e-07
20930.0,0.05747,3.378e-05,-3.944e-07
20935.0,0.05676,3.378e-05,-4.011e-07
20940.0,0.05607,3.38e-05,-4.073e-07
20945.0,0.05537,3.456e-05,-4.073e-07
20950.0,0.05469,3.535e-05,-3.994e-07
20955.0,0.054,3.572e-05,-3.997e-07
20960.0,0.05331,3.651e-05,-3.919e-07
20965.0,0.05265,3.65e-05,-4.059e-07
20970.0,0.05205,3.766e-05,-3.983e-07
20975.0,0.05146,3.766e-05,-3.983e-07
20980.0,0.05088,3.843e-05,-4.045e-07
20985.0,0.05028,3.959e-05,-3.902e-07
20990.0,0.0497,3.961e-05,-3.963e-07
20995.0,0.04912,4.037e-05,-3.963e-07
21000.0,0.04853,4.039e-05,-4.025e-07
21005.0,0.04794,4.038e-05,-4.165e-07
21010.0,0.04738,4.077e-05,-4.23e-07
21015.0,0.04685,3.923e-05,-4.51e-07
21020.0,0.04634,3.806e-05,-4.793e-07
21025.0,0.04583,3.654e-05,-5.276e-07
21030.0,0.04532,3.537e-05,-5.492e-07
21035.0,0.0448,3.69e-05,-5.212e-07
21040.0,0.04431,3.804e-05,-5.074e-07
21045.0,0.0438,3.956e-05,-4.935e-07
21050.0,0.04331,4.189e-05,-4.576e-07
21055.0,0.04291,4.264e-05,-4.576e-07
21060.0,0.0426,4.228e-05,-4.64e-07
21065.0,0.0423,4.15e-05,-4.921e-07
21070.0,0.04199,4.113e-05,-4.985e-07
21075.0,0.04168,4.152e-05,-4.982e-07
21080.0,0.04137,4.189e-05,-4.985e-07
21085.0,0.04107,4.189e-05,-4.985e-07
21090.0,0.04078,4.265e-05,-4.944e-07
21095.0,0.04047,4.304e-05,-4.952e-07
21100.0,0.04029,4.227e-05,-5.176e-07
21105.0,0.04016,4.189e-05,-5.243e-07
21110.0,0.04004,4.035e-05,-5.594e-07
21115.0,0.03991,3.921e-05,-5.868e-07
21120.0,0.0398,3.844e-05,-6.078e-07
21125.0,0.0397,3.92e-05,-6.009e-07
21130.0,0.03959,3.996e-05,-5.939e-07
21135.0,0.03949,4.072e-05,-5.869e-07
21140.0,0.03937,4.265e-05,-5.502e-07
21145.0,0.03934,4.265e-05,-5.515e-07
21150.0,0.03933,4.265e-05,-5.487e-07
21155.0,0.03933,4.189e-05,-5.599e-07
21160.0,0.03934,4.148e-05,-5.661e-07
21165.0,0.03935,4.151e-05,-5.695e-07
21170.0,0.03935,4.151e-05,-5.667e-07
21175.0,0.03936,4.188e-05,-5.574e-07
21180.0,0.03936,4.188e-05,-5.56e-07
21185.0,0.03936,4.188e-05,-5.532e-07
21190.0,0.03931,4.306e-05,-5.221e-07
21195.0,0.03925,4.226e-05,-5.314e-07
21200.0,0.03918,4.304e-05,-5.061e-07
21205.0,0.03912,4.385e-05,-4.87e-07
21210.0,0.03905,4.357e-05,-4.811e-07
21215.0,0.03897,4.342e-05,-4.715e-07
21220.0,0.03889,4.25e-05,-4.773e-07
