x,f
32155.0,8.60684
32160.0,8.67824
32165.0,8.72069
32170.0,8.79127
32175.0,8.85479
32180.0,8.8677
32185.0,8.90574
32190.0,8.91531
32195.0,8.948
32200.0,9.00167
32205.0,9.14051
32210.0,9.25421
32215.0,9.39694
32220.0,9.50896
32225.0,9.5319
32230.0,9.55977
32235.0,9.53482
32240.0,9.49662
32245.0,9.53359
32250.0,9.54007
32255.0,9.49809
32260.0,9.49373
32265.0,9.53282
32270.0,9.63757
32275.0,9.67855
32280.0,9.67633
32285.0,9.67045
32290.0,9.79481
32295.0,9.9342
32300.0,10.0234
32305.0,10.1372
32310.0,10.2577
32315.0,10.5056
32320.0,10.7873
32325.0,10.9967
32330.0,11.0873
32335.0,11.1624
32340.0,11.3006
32345.0,11.4875
32350.0,11.6106
32355.0,11.6744
32360.0,11.7582
32365.0,11.7709
32370.0,11.8537
32375.0,11.9623
32380.0,11.9763
32385.0,11.9879
32390.0,12.0384
32395.0,12.0763
32400.0,12.0826
32405.0,12.0449
32410.0,11.9747
32415.0,12.0227
32420.0,12.1805
32425.0,12.3134
32430.0,12.4042
32435.0,12.5614
32440.0,12.6828
32445.0,12.6645
32450.0,12.6963
32455.0,12.8226
32460.0,12.872
32465.0,12.8981
32470.0,12.9462
32475.0,12.9363
32480.0,12.9199
32485.0,12.9797
32490.0,12.886
32495.0,12.9126
32500.0,13.0205
32505.0,13.1327
32510.0,13.1722
32515.0,13.1901
32520.0,13.3189
32525.0,13.4833
32530.0,13.6228
32535.0,13.7474
32540.0,13.8548
32545.0,13.945
32550.0,14.0926
32555.0,14.3099
32560.0,14.4836
32565.0,14.6257
32570.0,14.7755
32575.0,14.9163
32580.0,15.1038
32585.0,15.3308
32590.0,15.4194
32595.0,15.4852
32600.0,15.5968
32605.0,15.7025
32610.0,15.8667
32615.0,16.0365
32620.0,16.1427
32625.0,16.2967
32630.0,16.4735
32635.0,16.6123
32640.0,16.7268
32645.0,16.7673
32650.0,16.7825
32655.0,16.8898
32660.0,16.8178
32665.0,16.8216
32670.0,16.8574
32675.0,16.8799
32680.0,17.0317
32685.0,17.0767
32690.0,17.1508
32695.0,17.2965
32700.0,17.3421
32705.0,17.3937
32710.0,17.442
32715.0,17.4535
32720.0,17.511
32725.0,17.5497
32730.0,17.5149
32735.0,17.5955
32740.0,17.826
32745.0,17.8271
32750.0,17.975
32755.0,18.06
32760.0,18.1597
32765.0,18.3454
32770.0,18.5243
32775.0,18.7382
32780.0,18.8904
32785.0,19.0395
32790.0,19.2759
32795.0,19.5398
32800.0,19.7712
32805.0,19.8487
32810.0,19.9522
32815.0,20.2363
32820.0,20.3271
32825.0,20.709
32830.0,20.9195
32835.0,21.0974
32840.0,21.1702
32845.0,21.2964
32850.0,21.4339
32855.0,21.5764
32860.0,21.7351
32865.0,21.8486
32870.0,21.97
32875.0,22.1663
32880.0,22.4244
32885.0,22.4813
32890.0,22.5248
32895.0,22.6357
32900.0,22.6457
32905.0,22.7249
32910.0,22.7172
32915.0,22.7123
32920.0,22.6859
32925.0,22.7216
32930.0,22.9306
32935.0,23.0711
32940.0,23.1374
32945.0,23.1815
32950.0,23.3423
32955.0,23.381
32960.0,23.643
32965.0,23.6807
32970.0,23.6676
32975.0,23.8607
32980.0,24.1559
32985.0,24.3413
32990.0,24.4401
32995.0,24.5968
33000.0,24.7927
33005.0,25.0743
33010.0,25.3667
33015.0,25.5749
33020.0,25.7357
33025.0,25.8927
33030.0,26.1523
33035.0,26.411
33040.0,26.665
33045.0,26.8829
33050.0,27.0635
33055.0,27.2797
33060.0,27.5064
33065.0,27.7229
33070.0,28.0341
33075.0,28.2003
33080.0,28.3346
33085.0,28.3909
33090.0,28.6212
33095.0,28.8006
33100.0,28.9577
33105.0,29.0965
33110.0,29.1834
33115.0,29.3224
33120.0,29.4094
33125.0,29.4848
33130.0,29.6584
33135.0,29.6749
33140.0,29.776
33145.0,29.9163
33150.0,30.0238
33155.0,30.129
33160.0,30.2307
33165.0,30.3663
33170.0,30.5897
33175.0,30.7937
33180.0,31.0403
33185.0,31.1778
33190.0,31.3271
33195.0,31.5799
33200.0,31.8435
33205.0,32.1614
33210.0,32.5097
33215.0,32.7701
33220.0,32.96
33225.0,33.2583
33230.0,33.6348
33235.0,34.0282
33240.0,34.1751
33245.0,34.4128
33250.0,34.6199
33255.0,34.9363
33260.0,35.2087
33265.0,35.4056
33270.0,35.5596
33275.0,35.6694
33280.0,35.8104
33285.0,36.0276
33290.0,36.2818
33295.0,36.3505
33300.0,36.6069
33305.0,36.7544
33310.0,37.0664
33315.0,37.2525
33320.0,37.3491
33325.0,37.6006
33330.0,37.7102
33335.0,37.897
33340.0,38.1254
33345.0,38.2728
33350.0,38.172
33355.0,38.2781
33360.0,38.4982
33365.0,38.7202
33370.0,38.9958
33375.0,39.4148
33380.0,39.8434
33385.0,39.8952
33390.0,40.1573
33395.0,40.6014
33400.0,40.9651
33405.0,41.2821
33410.0,41.6849
33415.0,41.9899
33420.0,42.2719
33425.0,42.7736
33430.0,43.2254
33435.0,43.3883
33440.0,43.9831
33445.0,43.9414
33450.0,44.2613
33455.0,44.6503
33460.0,44.9027
33465.0,45.0384
33470.0,45.2929
33475.0,45.7269
33480.0,45.6433
33485.0,45.735
33490.0,46.0128
33495.0,46.0487
33500.0,46.1183
33505.0,46.4397
33510.0,46.8211
33515.0,47.0706
33520.0,47.2821
33525.0,47.4972
33530.0,47.8253
33535.0,48.1615
33540.0,48.448
33545.0,48.5703
33550.0,48.7397
33555.0,49.0015
33560.0,49.3673
33565.0,49.7291
33570.0,49.9836
33575.0,50.2975
33580.0,50.5572
33585.0,50.8226
33590.0,51.3433
33595.0,51.7112
33600.0,51.9703
33605.0,52.3128
33610.0,52.7305
33615.0,53.0599
33620.0,53.4555
33625.0,53.9625
33630.0,54.3627
33635.0,54.5446
33640.0,54.9263
33645.0,55.3511
33650.0,55.727
33655.0,56.0904
33660.0,56.3875
33665.0,56.8475
33670.0,57.3172
33675.0,58.1134
33680.0,58.6399
33685.0,59.0384
33690.0,59.1417
33695.0,59.0883
33700.0,59.361
33705.0,59.5794
33710.0,59.96
33715.0,59.8493
33720.0,59.9441
33725.0,60.2748
33730.0,60.4778
33735.0,60.5233
33740.0,60.7194
33745.0,61.1589
33750.0,61.3324
33755.0,61.7685
33760.0,62.3166
33765.0,63.1055
33770.0,63.8211
33775.0,64.232
33780.0,64.5195
33785.0,65.1125
33790.0,65.6765
33795.0,65.9286
33800.0,66.2716
33805.0,66.5693
33810.0,66.8906
33815.0,67.2246
33820.0,67.5177
33825.0,67.8476
33830.0,68.2599
33835.0,68.44
33840.0,68.9072
33845.0,69.572
33850.0,70.141
33855.0,70.5519
33860.0,70.9367
33865.0,71.3975
33870.0,72.2128
33875.0,72.8222
33880.0,73.3808
33885.0,73.8828
33890.0,74.4496
33895.0,74.9983
33900.0,75.4178
33905.0,76.0554
33910.0,76.2484
33915.0,76.7892
33920.0,77.1262
33925.0,77.6235
33930.0,78.1413
33935.0,78.5694
33940.0,79.1248
33945.0,79.4715
33950.0,79.62
33955.0,80.027
33960.0,80.3783
33965.0,80.71
33970.0,81.1929
33975.0,81.7375
33980.0,81.841
33985.0,82.3341
33990.0,82.6754
33995.0,83.0893
34000.0,83.4232
34005.0,83.5533
34010.0,83.6017
34015.0,83.8589
34020.0,84.3366
34025.0,84.7593
34030.0,85.1614
34035.0,85.5271
34040.0,85.8979
34045.0,86.4892
34050.0,87.4367
34055.0,88.244
34060.0,88.9105
34065.0,89.098
34070.0,89.7266
34075.0,90.4886
34080.0,91.2709
34085.0,92.1243
34090.0,92.6673
34095.0,93.1331
34100.0,93.819
34105.0,94.4877
34110.0,95.0636
34115.0,95.7445
34120.0,96.5211
34125.0,96.8623
34130.0,97.5356
34135.0,98.1991
34140.0,98.8881
34145.0,99.4554
34150.0,99.9292
34155.0,100.357
34160.0,100.67
34165.0,101.227
34170.0,101.529
34175.0,101.889
34180.0,102.033
34185.0,102.254
34190.0,102.731
34195.0,102.914
34200.0,103.12
